customer_id,signup_date,tenure_months,age,region,plan,contract_type,monthly_charges,discount_pct,auto_pay,support_tickets,late_payments,usage_hours_month,satisfaction_score,last_login,total_charges,churn
CUST02661,2023-04-25,32,27,North,Basic,Monthly,747.64,0.0,No,4,1,32.7,4.0,2025-12-05 01:17:55.622259099,23888.69,Yes
CUST02662,2025-06-18,6,25,West,Standard,Monthly,1293.7,0.15,Yes,0,2,33.9,4.0,2025-12-25 07:26:44.643901298,6633.33,No
CUST02663,2023-11-12,25,26,North,Premium,Monthly,2021.49,0.15,Yes,1,1,37.2,3.1,2025-12-05 20:44:50.761568395,50423.07,No
CUST02664,2023-02-06,34,28,North,Basic,Monthly,709.33,0.05,Yes,2,0,26.3,3.1,2025-12-17 04:02:40.728669104,23597.62,No
CUST02665,2023-09-05,27,52,South,Basic,Monthly,757.99,0.0,No,4,4,35.4,2.5,2025-12-30 00:00:00.000000000,20997.39,No
CUST02666,2024-10-22,14,43,South,Basic,Monthly,685.65,0.0,No,3,1,32.5,3.5,2025-12-08 13:48:18.222295231,9408.32,No
CUST02667,2024-09-06,15,18,Central,Basic,Annual,738.89,0.05,Yes,6,3,24.2,2.1,2025-12-21 09:18:03.903983119,10953.43,No
CUST02668,2023-06-15,30,28,East,Standard,Monthly,1390.61,0.0,Yes,3,1,19.4,4.7,2025-12-14 07:33:55.247931323,42657.39,No
CUST02669,2023-02-01,34,34,Central,Standard,Monthly,1378.42,0.05,Yes,2,1,43.9,3.3,2025-12-24 16:40:59.363601785,47752.45,No
CUST02670,2023-12-17,24,26,North,Basic,Monthly,757.73,0.0,No,2,0,34.9,2.3,2025-12-13 22:19:57.289233320,17525.89,No
CUST02671,2025-06-27,6,29,North,Basic,Monthly,762.73,0.0,No,2,0,35.6,3.2,2025-12-27 21:30:11.038826040,4537.55,No
CUST02672,2025-06-19,6,29,East,Standard,Quarterly,1136.65,0.0,Yes,5,1,22.9,4.7,2025-12-04 18:12:03.342732449,6120.17,No
CUST02673,2023-04-02,32,37,West,Basic,Monthly,715.39,0.1,No,2,1,9.1,4.3,2025-12-11 10:19:37.234693388,22376.35,No
CUST02674,2024-05-31,19,49,Central,Standard,Quarterly,1125.28,0.05,Yes,2,1,15.7,4.3,2025-12-09 19:54:48.944846760,21725.66,No
CUST02675,2024-03-19,21,18,South,Standard,Monthly,1163.19,0.05,No,1,1,32.7,3.9,2025-12-15 23:03:02.827938808,24818.14,No
CUST02676,2023-10-04,26,37,South,Standard,Annual,1189.22,0.0,Yes,3,1,37.6,2.2,2025-12-07 12:26:35.131293307,32104.78,No
CUST02677,2023-09-07,27,50,Central,Standard,Quarterly,1155.79,0.0,Yes,1,0,23.0,3.4,2025-12-18 10:48:31.173408525,30592.2,No
CUST02678,2024-03-04,21,38,Central,Standard,Annual,1220.47,0.1,No,1,1,21.8,2.4,2025-12-12 15:26:27.752224463,25005.81,No
CUST02679,2023-01-05,35,33,Central,Premium,Quarterly,2010.27,0.0,No,5,1,36.9,3.3,2025-12-23 20:25:22.724414660,69933.82,No
CUST02680,2024-05-16,19,40,East,Basic,Monthly,735.43,0.0,No,1,1,38.8,3.1,2025-12-21 11:37:28.507477610,14033.05,No
CUST02681,2023-04-13,32,44,North,Basic,Quarterly,616.2,0.0,Yes,3,0,30.8,4.4,2025-12-22 05:19:54.059403571,20062.54,No
CUST02682,2024-09-22,15,44,South,Standard,Monthly,1188.38,0.0,Yes,5,1,33.4,5.0,2025-12-08 01:49:15.770553117,16860.97,No
CUST02683,2025-02-18,10,40,South,Basic,Monthly,618.26,0.05,Yes,4,0,28.6,3.0,2025-12-22 15:04:03.102826498,6082.84,No
CUST02684,2025-03-22,9,21,West,Standard,Quarterly,1106.89,0.0,Yes,3,0,12.2,2.6,2025-12-13 04:15:27.828423890,9471.68,No
CUST02685,2023-09-22,27,39,North,Standard,Monthly,1228.28,0.05,Yes,2,0,48.5,4.7,2025-12-22 01:25:08.985984059,33895.78,No
CUST02686,2023-05-03,31,44,South,Premium,Quarterly,2026.81,0.0,No,4,2,8.2,3.6,2025-12-21 22:28:57.371959981,64055.41,No
CUST02687,2025-02-10,10,25,Central,Basic,Monthly,556.23,0.05,No,0,0,34.6,3.9,2025-12-10 09:22:33.569503240,5214.41,No
CUST02688,2023-10-14,26,18,South,Basic,Monthly,679.73,0.0,No,2,0,4.0,5.0,2025-12-13 14:28:16.993299159,17371.94,No
CUST02689,2023-10-22,26,38,Central,Premium,Annual,1893.62,0.0,No,1,0,39.7,4.0,2025-12-25 02:42:45.847896671,48723.62,No
CUST02690,2024-12-12,12,45,South,Premium,Annual,2112.46,0.0,No,2,0,20.0,2.9,2025-12-30 00:00:00.000000000,27033.41,No
CUST02691,2024-04-22,20,21,Central,Standard,Annual,1201.69,0.05,No,1,0,8.8,3.1,2025-12-21 05:38:45.359189523,23464.53,No
CUST02692,2024-12-22,12,43,East,Premium,Quarterly,2040.7,0.0,Yes,2,2,29.4,3.9,2025-12-17 17:03:36.616688076,25351.48,No
CUST02693,2025-03-15,9,24,West,Standard,Quarterly,1169.54,0.0,Yes,4,1,15.1,3.9,2025-12-10 21:46:02.692398300,10638.81,No
CUST02694,2023-03-24,33,32,Central,Basic,Quarterly,755.96,0.0,No,1,0,20.1,2.8,2025-12-26 14:56:39.395060820,24435.6,No
CUST02695,2023-01-10,35,42,Central,Premium,Annual,1828.56,0.05,No,2,0,9.6,5.0,2025-12-04 04:49:09.820735562,64889.56,No
CUST02696,2024-12-23,12,22,West,Basic,Quarterly,812.48,0.05,Yes,4,1,18.5,2.4,2025-12-19 14:37:39.608654463,9940.49,No
CUST02697,2024-01-20,23,39,West,Standard,Annual,923.23,0.0,Yes,2,1,28.4,2.0,2025-12-24 03:24:28.183382312,20396.59,No
CUST02698,2024-06-27,18,28,East,Standard,Monthly,1253.14,0.05,Yes,1,0,29.2,3.6,2025-12-18 22:19:21.017963272,23248.61,No
CUST02699,2023-07-11,29,48,North,Basic,Monthly,619.73,0.0,No,0,0,19.2,1.4,2025-12-30 00:00:00.000000000,17714.01,No
CUST02700,2023-12-20,24,30,West,Premium,Quarterly,1815.74,0.05,No,2,1,33.0,3.1,2025-12-23 00:48:58.990514801,44641.24,No
CUST02701,2023-10-25,26,35,East,Premium,Annual,1972.05,0.0,No,2,1,26.1,4.8,2025-12-11 17:09:44.253023282,51046.69,No
CUST02702,2023-01-15,35,37,North,Basic,Monthly,795.97,0.0,No,2,1,42.8,3.4,2025-12-11 11:26:33.261141725,27830.03,No
CUST02703,2025-03-31,9,28,South,Basic,Monthly,521.03,0.0,No,2,2,15.4,2.3,2025-12-15 10:46:32.359461249,5100.34,No
CUST02704,2025-05-23,7,33,South,Standard,Monthly,1122.46,0.15,Yes,3,1,36.7,3.2,2025-12-07 20:31:11.462709366,7568.31,No
CUST02705,2024-12-10,12,31,West,Standard,Monthly,1385.3,0.15,Yes,0,0,30.3,3.2,2025-12-24 21:25:47.610993093,17954.11,No
CUST02706,2024-10-14,14,46,West,Standard,Annual,979.45,0.0,No,4,1,21.7,4.5,2025-12-16 23:30:27.519423610,13396.64,No
CUST02707,2024-03-23,21,28,North,Standard,Monthly,1316.21,0.0,Yes,2,1,27.1,3.7,2025-12-09 19:55:13.332132861,27810.29,No
CUST02708,2023-03-16,33,29,North,Standard,Monthly,1124.69,0.15,Yes,3,1,20.7,2.7,2025-12-25 16:15:16.706816730,37083.25,No
CUST02709,2023-01-29,35,27,Central,Standard,Quarterly,1180.52,0.0,Yes,1,1,33.1,4.2,2025-12-15 18:18:28.489333297,41644.57,No
CUST02710,2024-05-25,19,31,Central,Basic,Quarterly,515.97,0.05,No,2,0,44.2,3.8,2025-12-17 17:06:08.588507588,9371.26,No
CUST02711,2024-02-21,22,39,Central,Standard,Monthly,1201.04,0.0,Yes,4,2,21.2,3.1,2025-12-13 04:23:11.455003663,27483.52,No
CUST02712,2023-07-17,29,32,North,Premium,Monthly,2140.18,0.0,Yes,2,0,6.7,4.6,2025-12-30 00:00:00.000000000,62338.73,No
CUST02713,2024-01-17,23,31,Central,Basic,Quarterly,655.05,0.1,Yes,3,1,33.1,4.0,2025-12-16 08:44:24.278908215,15124.1,No
CUST02714,2023-06-14,30,28,East,Basic,Monthly,735.09,0.15,Yes,5,0,18.9,2.7,2025-12-17 00:40:46.719709133,21457.58,No
CUST02715,2023-12-31,24,31,North,Standard,Monthly,1189.29,0.05,Yes,1,0,39.3,4.3,2025-12-26 14:38:58.231341528,29338.84,No
CUST02716,2025-05-10,7,41,East,Premium,Monthly,2122.86,0.1,Yes,3,1,18.2,3.6,2025-12-22 17:24:33.458356982,14172.65,No
CUST02717,2023-04-08,32,30,East,Basic,Monthly,624.8,0.0,No,3,0,22.7,4.0,2025-12-15 16:02:54.867271644,19716.05,No
CUST02718,2023-04-06,32,44,Central,Standard,Monthly,1376.31,0.0,Yes,5,5,32.0,3.9,2025-12-25 20:37:22.298646395,43935.21,No
CUST02719,2023-04-24,32,56,North,Standard,Annual,1013.15,0.0,Yes,0,1,26.2,4.6,2025-12-22 16:11:22.941137369,32389.23,No
CUST02720,2024-06-14,18,33,North,Basic,Monthly,949.26,0.0,Yes,5,1,22.4,3.0,2025-12-12 09:08:50.194575508,16809.46,Yes
CUST02721,2025-06-18,6,49,Central,Basic,Annual,578.05,0.0,No,1,0,30.0,4.5,2025-12-01 23:21:31.913655414,3000.17,Yes
CUST02722,2023-09-03,27,20,West,Standard,Annual,1204.32,0.0,Yes,2,2,19.4,2.0,2025-12-04 04:36:34.717486329,32618.5,Yes
CUST02723,2023-07-28,29,31,East,Standard,Monthly,1101.04,0.0,No,2,0,23.7,3.0,2025-12-23 03:12:17.218338443,32112.03,No
CUST02724,2024-01-03,23,41,South,Basic,Monthly,664.32,0.05,No,0,1,24.4,2.8,2025-12-06 20:41:43.952678158,15447.04,No
CUST02725,2023-01-22,35,39,South,Basic,Annual,795.64,0.05,No,4,0,19.3,2.9,2025-12-15 20:14:27.996105362,27207.51,No
CUST02726,2024-08-27,16,26,North,Standard,Monthly,1404.79,0.0,No,1,2,19.2,2.8,2025-12-17 01:23:42.384861845,21884.08,No
CUST02727,2024-08-02,16,41,West,Basic,Annual,768.51,0.05,No,3,0,37.1,3.1,2025-12-13 04:42:09.526800120,12149.64,Yes
CUST02728,2025-05-22,7,61,Central,Basic,Quarterly,620.57,0.05,Yes,3,1,7.8,4.6,2025-12-09 22:12:49.878730818,4820.25,No
CUST02729,2024-04-14,20,42,North,Premium,Quarterly,1829.29,0.0,Yes,3,1,16.8,2.6,2025-12-15 10:21:49.211336325,37112.05,No
CUST02730,2023-05-15,31,23,South,Basic,Annual,718.35,0.1,Yes,1,1,26.5,3.4,2025-12-14 06:57:50.915569064,22637.89,No
CUST02731,2023-03-03,33,26,West,Standard,Quarterly,1283.98,0.0,No,3,2,8.8,3.8,2025-12-01 18:54:18.013332174,43045.05,No
CUST02732,2024-08-18,16,27,West,Standard,Monthly,1056.09,0.05,Yes,2,0,20.6,3.2,2025-12-24 10:42:28.489082596,17736.56,No
CUST02733,2025-04-05,8,36,Central,Premium,Quarterly,1803.98,0.0,Yes,4,0,5.9,2.9,2025-12-25 05:16:40.749654948,12945.31,Yes
CUST02734,2023-05-11,31,51,West,Basic,Quarterly,872.71,0.05,Yes,1,1,11.5,4.2,2025-12-24 06:28:13.663739868,27322.68,No
CUST02735,2023-05-09,31,43,North,Premium,Quarterly,1849.44,0.05,Yes,1,0,22.3,3.3,2025-12-08 08:21:55.979618732,57604.09,Yes
CUST02736,2025-04-28,8,55,West,Premium,Annual,1998.74,0.0,Yes,2,0,40.8,3.6,2025-12-12 08:16:37.110139801,16357.72,No
CUST02737,2023-04-02,32,37,West,Basic,Monthly,856.53,0.0,Yes,1,1,12.8,3.4,2025-12-30 00:00:00.000000000,27069.58,No
CUST02738,2023-09-30,27,39,West,Basic,Monthly,702.3,0.0,Yes,2,0,41.5,4.3,2025-12-25 21:29:53.889939344,18856.72,No
CUST02739,2024-09-04,15,51,South,Basic,Monthly,798.44,0.1,Yes,1,1,12.7,3.1,2025-11-30 11:33:08.686926519,11395.68,Yes
CUST02740,2024-12-22,12,35,Central,Standard,Monthly,1326.88,0.0,No,1,0,20.8,4.9,2025-12-13 19:37:45.155931935,16418.85,No
CUST02741,2024-04-12,20,50,Central,Basic,Monthly,819.08,0.15,Yes,2,1,32.4,3.0,2025-12-19 05:08:35.532754032,16233.24,No
CUST02742,2024-06-02,18,47,South,Premium,Monthly,1993.57,0.05,Yes,1,0,25.4,2.6,2025-12-20 04:50:55.908948619,34188.39,No
CUST02743,2024-09-17,15,25,West,Standard,Quarterly,1108.83,0.0,Yes,2,1,26.9,3.0,2025-12-05 20:06:19.453277564,15701.75,No
CUST02744,2025-02-15,10,31,East,Basic,Monthly,617.82,0.0,No,3,1,22.0,3.9,2025-12-15 21:52:37.554736924,5751.2,Yes
CUST02745,2025-03-10,9,32,East,Standard,Monthly,1325.45,0.0,No,3,0,37.6,3.4,2025-12-07 10:46:32.415308161,11162.59,No
CUST02746,2023-11-18,25,31,North,Standard,Quarterly,1301.83,0.05,No,2,2,29.6,4.2,2025-12-20 23:06:24.061711211,33553.06,No
CUST02747,2025-04-23,8,37,West,Premium,Monthly,1978.7,0.0,No,2,1,33.4,2.5,2025-12-15 01:02:30.990042171,17683.63,No
CUST02748,2023-10-03,26,27,South,Basic,Quarterly,763.71,0.0,Yes,2,2,42.7,2.8,2025-12-22 07:15:32.891661539,19638.26,No
CUST02749,2025-03-12,9,48,West,Basic,Annual,659.68,0.0,No,1,1,34.1,2.5,2025-11-29 15:55:42.931773270,6551.13,Yes
CUST02750,2023-08-04,28,41,East,Basic,Quarterly,745.81,0.05,No,4,0,16.3,2.5,2025-12-19 01:38:33.368527865,20633.73,No
CUST02751,2025-01-09,11,43,East,Standard,Monthly,1298.51,0.0,Yes,2,0,29.1,4.2,2025-12-17 11:10:16.636486098,14027.48,No
CUST02752,2024-04-08,20,43,East,Standard,Annual,1182.32,0.0,No,1,0,20.8,4.2,2025-12-19 12:33:58.301155576,24324.87,No
CUST02753,2023-01-30,35,23,Central,Standard,Quarterly,827.54,0.05,Yes,5,1,5.8,2.8,2025-12-22 04:10:40.609197763,29145.94,No
CUST02754,2025-04-15,8,43,West,Basic,Quarterly,590.64,0.05,Yes,1,1,34.2,2.7,2025-12-13 16:50:11.681480467,5136.46,No
CUST02755,2024-07-12,17,28,Central,Standard,Quarterly,1211.83,0.0,Yes,3,1,25.7,3.2,2025-12-21 18:26:08.885065967,21547.68,No
CUST02756,2024-11-16,13,52,Central,Basic,Monthly,814.38,0.0,No,0,0,26.2,4.0,2025-12-20 11:41:15.220039056,10386.1,No
CUST02757,2023-06-26,30,19,East,Standard,Monthly,1164.46,0.1,Yes,1,1,18.5,3.6,2025-12-30 00:00:00.000000000,36071.64,No
CUST02758,2023-06-07,30,46,South,Premium,Monthly,2047.36,0.0,Yes,3,2,41.2,5.0,2025-12-27 07:15:50.566715568,59397.69,No
CUST02759,2023-06-24,30,25,West,Standard,Monthly,1188.71,0.05,No,2,0,35.6,2.4,2025-12-12 10:49:15.481669213,36561.16,No
CUST02760,2023-11-09,25,35,Central,Premium,Monthly,1677.1,0.0,No,4,1,14.7,3.8,2025-12-04 04:04:18.265900063,43526.98,Yes
CUST02761,2024-01-18,23,42,North,Premium,Quarterly,1739.02,0.05,Yes,3,1,30.4,2.5,2025-12-02 18:37:03.209419857,39816.94,Yes
CUST02762,2024-04-02,20,23,Central,Basic,Quarterly,671.83,0.05,Yes,2,1,25.1,4.4,2025-12-19 11:59:26.883902622,13398.13,No
CUST02763,2023-06-19,30,29,South,Basic,Monthly,723.98,0.0,Yes,1,1,33.0,3.1,2025-12-06 11:45:17.206141744,22287.17,No
CUST02764,2023-07-04,29,41,North,Standard,Annual,1204.56,0.0,Yes,3,1,44.7,3.3,2025-12-13 10:38:54.878359598,35594.02,No
CUST02765,2023-03-27,33,20,South,Basic,Monthly,619.57,0.1,Yes,6,1,19.9,3.8,2025-12-15 16:43:35.909006178,20861.97,No
CUST02766,2023-03-01,34,18,West,Standard,Monthly,1276.64,0.15,Yes,1,2,21.7,3.4,2025-12-21 03:54:51.332480154,42443.69,No
CUST02767,2023-09-24,27,38,Central,Standard,Monthly,1198.0,0.05,No,5,0,19.7,3.3,2025-12-21 21:24:16.153945650,31198.92,No
CUST02768,2023-02-24,34,43,East,Standard,Monthly,1199.52,0.05,No,4,1,31.4,4.4,2025-12-17 22:38:49.086383232,41329.49,No
CUST02769,2024-05-10,19,49,East,Basic,Monthly,646.36,0.0,No,2,0,30.8,2.3,2025-11-29 14:00:06.759734064,12225.42,Yes
CUST02770,2023-03-17,33,39,North,Basic,Monthly,712.41,0.0,No,1,0,32.0,3.2,2025-12-03 15:02:52.646386028,23330.52,Yes
CUST02771,2024-11-20,13,37,North,Premium,Monthly,1665.94,0.05,No,1,1,26.7,2.6,2025-12-19 11:42:22.960426234,21426.81,No
CUST02772,2024-06-06,18,45,Central,Basic,Monthly,843.43,0.1,Yes,3,2,26.8,4.6,2025-12-18 23:02:29.362120080,15438.79,No
CUST02773,2024-01-05,23,35,West,Basic,Monthly,770.01,0.1,Yes,3,0,31.3,4.3,2025-12-19 04:39:00.574548872,17252.48,No
CUST02774,2025-02-01,10,40,South,Premium,Monthly,2053.87,0.0,Yes,2,2,16.7,3.8,2025-11-30 16:47:00.472877469,22438.04,Yes
CUST02775,2024-11-02,13,18,South,Premium,Annual,1830.49,0.0,Yes,3,0,22.8,4.2,2025-12-27 10:35:47.720598093,23932.95,No
CUST02776,2025-06-17,6,34,North,Basic,Annual,668.24,0.05,Yes,2,0,17.7,3.3,2025-12-14 10:26:08.345778553,3662.5,No
CUST02777,2023-09-18,27,26,Central,Basic,Monthly,414.55,0.0,Yes,5,0,25.5,3.4,2025-12-25 07:34:23.860453023,11372.75,No
CUST02778,2023-03-19,33,24,South,Standard,Monthly,1070.82,0.0,Yes,1,1,27.1,4.0,2025-12-11 22:32:32.265622341,36151.4,No
CUST02779,2024-05-16,19,35,East,Premium,Monthly,1577.43,0.05,Yes,2,0,18.6,2.5,2025-12-22 20:24:01.465075875,28584.19,No
CUST02780,2023-06-24,30,32,Central,Standard,Monthly,1211.92,0.0,Yes,1,0,28.1,3.6,2025-12-03 17:59:04.202761926,35748.81,No
CUST02781,2023-08-26,28,51,East,Standard,Quarterly,1054.11,0.0,Yes,1,0,9.5,2.9,2025-12-14 20:04:59.385129652,30166.02,No
CUST02782,2025-05-06,7,51,North,Standard,Monthly,1013.54,0.0,No,3,1,38.2,2.1,2025-12-02 14:35:54.647315947,6101.31,No
CUST02783,2023-10-09,26,43,Central,Standard,Annual,1275.52,0.0,Yes,3,0,23.2,2.0,2025-12-17 07:05:50.789469072,34123.12,No
CUST02784,2023-11-12,25,54,East,Basic,Monthly,613.2,0.0,No,0,1,19.6,3.8,2025-12-25 22:04:55.201325296,15842.17,No
CUST02785,2024-10-08,14,35,South,Basic,Monthly,742.04,0.05,No,2,1,13.6,2.3,2025-12-30 00:00:00.000000000,10824.66,No
CUST02786,2025-04-07,8,18,East,Standard,Quarterly,1141.99,0.0,No,1,0,42.9,4.2,2025-12-26 13:53:05.108060300,9012.92,No
CUST02787,2024-02-22,22,22,South,Basic,Monthly,803.65,0.0,Yes,0,0,24.2,3.6,2025-12-11 12:22:31.983347131,17790.21,No
CUST02788,2025-06-12,6,39,South,Basic,Monthly,568.15,0.0,No,2,0,34.6,4.2,2025-12-05 23:02:01.233048846,3776.48,No
CUST02789,2025-02-26,10,35,South,Basic,Monthly,750.41,0.0,Yes,1,0,43.3,2.1,2025-12-22 13:27:24.876899828,6890.68,No
CUST02790,2025-03-08,9,35,North,Premium,Annual,1897.68,0.05,No,3,0,35.4,4.9,2025-12-15 04:49:36.714336425,15740.97,No
CUST02791,2025-04-29,8,33,West,Basic,Annual,698.99,0.05,No,1,0,32.8,3.0,2025-12-09 03:02:47.852776090,5794.7,No
CUST02792,2023-02-10,34,18,West,Premium,Monthly,2012.04,0.0,Yes,1,3,15.4,3.2,2025-12-15 08:58:08.048400053,68597.72,No
CUST02793,2023-12-30,24,38,Central,Premium,Quarterly,1805.68,0.15,No,1,2,28.6,2.7,2025-12-13 04:53:16.323938353,43696.15,No
CUST02794,2023-05-10,31,38,West,Standard,Annual,1089.62,0.0,Yes,4,0,12.3,3.0,2025-12-17 22:36:32.548415677,33763.33,No
CUST02795,2025-05-20,7,41,East,Standard,Quarterly,1151.01,0.0,Yes,0,0,33.4,4.3,2025-11-15 20:33:06.918062922,7407.03,Yes
CUST02796,2025-02-19,10,31,North,Basic,Monthly,664.6,0.0,No,0,1,24.9,2.8,2025-11-25 14:45:56.756461914,6790.43,Yes
CUST02797,2024-06-14,18,29,North,Premium,Quarterly,1928.52,0.0,Yes,2,0,34.8,3.1,2025-12-13 00:50:49.730899560,36378.22,No
CUST02798,2025-02-23,10,40,South,Standard,Annual,1321.49,0.0,No,0,1,19.3,3.3,2025-12-12 01:13:12.822460269,13710.96,No
CUST02799,2023-03-03,33,18,West,Standard,Quarterly,1185.91,0.0,Yes,1,0,30.2,2.2,2025-12-11 09:27:18.033408346,38028.26,No
CUST02800,2025-04-08,8,31,West,Standard,Monthly,1171.18,0.15,Yes,0,1,53.1,3.0,2025-12-04 05:12:21.350700726,9105.54,Yes
CUST02801,2024-10-12,14,31,East,Basic,Monthly,538.83,0.0,Yes,3,0,23.7,3.9,2025-12-16 02:21:31.678846661,7815.69,No
CUST02802,2025-01-26,11,48,West,Standard,Monthly,1388.51,0.0,Yes,3,0,25.8,4.5,2025-12-30 00:00:00.000000000,14421.05,No
CUST02803,2023-03-07,33,48,North,Basic,Quarterly,612.3,0.15,No,7,0,14.6,2.2,2025-12-30 00:00:00.000000000,20227.74,No
CUST02804,2023-05-05,31,50,West,Basic,Monthly,674.5,0.0,No,1,2,23.8,4.0,2025-11-20 07:54:03.955481972,20813.34,Yes
CUST02805,2023-10-12,26,33,North,Standard,Monthly,1119.47,0.0,No,4,0,22.0,4.0,2025-12-19 05:39:32.527149518,28453.59,No
CUST02806,2025-02-25,10,28,West,Premium,Monthly,1981.92,0.0,No,2,0,43.9,2.0,2025-12-26 00:34:18.472706233,20537.78,No
CUST02807,2024-03-08,21,36,East,Standard,Quarterly,1304.35,0.0,No,3,0,20.8,4.2,2025-12-16 02:48:11.428152023,27985.0,No
CUST02808,2023-11-20,25,42,South,Basic,Monthly,784.38,0.05,No,3,0,33.4,2.6,2025-12-16 12:52:06.261089374,19057.75,No
CUST02809,2024-07-07,17,32,South,Basic,Monthly,756.24,0.05,Yes,4,0,36.6,2.3,2025-12-03 02:43:38.353888330,13198.92,Yes
CUST02810,2023-02-14,34,18,West,Premium,Monthly,2378.44,0.0,Yes,2,1,40.2,3.9,2025-12-26 11:00:15.146345967,82829.07,No
CUST02811,2023-02-18,34,38,North,Basic,Annual,1009.14,0.0,Yes,3,0,39.6,4.1,2025-12-07 03:18:26.762087613,34942.44,No
CUST02812,2025-03-04,9,30,Central,Standard,Monthly,1200.19,0.0,Yes,3,1,23.8,3.1,2025-12-10 04:16:36.822272425,9852.42,No
CUST02813,2023-04-12,32,18,West,Basic,Annual,784.27,0.05,No,4,0,42.5,4.4,2025-12-12 21:39:16.899582266,24818.25,No
CUST02814,2024-02-13,22,26,West,Premium,Annual,1713.51,0.15,Yes,1,0,34.8,4.1,2025-12-06 00:19:49.388205666,36616.98,Yes
CUST02815,2024-03-08,21,32,East,Standard,Monthly,1096.35,0.0,No,3,1,28.7,3.8,2025-12-07 22:04:01.246719225,23436.26,No
CUST02816,2024-01-03,23,29,North,Basic,Monthly,788.0,0.0,Yes,2,1,23.4,3.3,2025-12-02 17:08:40.563092202,17974.05,Yes
CUST02817,2023-11-21,25,31,South,Premium,Quarterly,2195.33,0.0,No,1,0,35.5,3.4,2025-12-14 15:02:58.173697724,55349.24,No
CUST02818,2023-03-07,33,34,South,Basic,Annual,590.07,0.0,Yes,1,1,34.4,4.7,2025-12-21 07:12:48.867313548,19314.6,No
CUST02819,2024-10-09,14,24,North,Standard,Monthly,1204.91,0.0,No,2,0,32.5,2.2,2025-12-07 23:58:47.501649866,16484.99,No
CUST02820,2025-02-26,10,40,Central,Standard,Monthly,1134.74,0.0,Yes,1,0,28.7,3.6,2025-12-15 01:19:42.085452571,10434.34,Yes
CUST02821,2024-02-16,22,30,South,Basic,Monthly,593.72,0.0,No,0,0,34.3,3.9,2025-12-27 10:53:09.285794276,12840.38,No
CUST02822,2023-07-02,29,19,West,Premium,Quarterly,2045.09,0.0,Yes,2,0,31.5,2.2,2025-11-29 18:02:40.652428463,60234.37,No
CUST02823,2024-11-28,13,23,North,Standard,Monthly,1274.77,0.15,Yes,0,0,39.4,3.1,2025-12-22 11:41:42.518413344,15977.2,No
CUST02824,2023-01-10,35,25,South,Basic,Annual,641.25,0.0,Yes,3,3,50.8,3.0,2025-12-28 12:34:29.739964855,22024.72,No
CUST02825,2024-10-29,14,42,West,Basic,Annual,627.48,0.1,Yes,1,1,31.2,4.0,2025-12-30 00:00:00.000000000,8247.52,No
CUST02826,2024-04-12,20,35,North,Basic,Quarterly,449.65,0.0,Yes,3,1,36.8,3.1,2025-12-18 09:30:10.691814514,8929.88,No
CUST02827,2025-06-23,6,30,East,Basic,Monthly,665.16,0.0,Yes,0,2,42.8,3.1,2025-11-22 10:14:54.284257211,4287.04,Yes
CUST02828,2025-02-20,10,34,North,Premium,Monthly,2021.35,0.05,Yes,3,1,33.6,2.4,2025-12-30 00:00:00.000000000,20134.47,No
CUST02829,2025-04-10,8,29,North,Standard,Quarterly,1351.91,0.1,No,2,1,27.2,1.4,2025-12-19 19:00:29.573488631,11094.94,No
CUST02830,2024-04-09,20,30,West,Standard,Monthly,1362.04,0.05,Yes,1,3,31.1,3.6,2025-12-30 00:00:00.000000000,26012.12,No
CUST02831,2023-11-05,25,40,East,Standard,Monthly,1295.64,0.0,Yes,4,1,30.5,3.4,2025-12-30 00:00:00.000000000,32704.53,No
CUST02832,2024-03-13,21,36,North,Standard,Monthly,1048.14,0.1,No,0,0,22.2,4.7,2025-11-26 22:55:34.513773693,21088.89,Yes
CUST02833,2025-06-29,6,34,Central,Standard,Monthly,1187.37,0.0,No,4,0,27.7,4.9,2025-12-14 05:07:47.194418540,7687.42,No
CUST02834,2023-02-22,34,33,South,Basic,Monthly,802.47,0.15,Yes,3,0,22.6,4.1,2025-12-19 05:00:38.116645025,27895.88,No
CUST02835,2025-06-24,6,30,Central,Basic,Annual,490.58,0.05,Yes,1,0,28.5,1.5,2025-11-20 23:27:47.067816413,3093.61,No
CUST02836,2024-10-16,14,41,East,Basic,Annual,728.24,0.0,Yes,4,1,18.5,5.0,2025-12-03 15:42:39.713521392,10247.1,No
CUST02837,2024-11-26,13,32,Central,Standard,Monthly,1347.47,0.1,No,1,2,33.0,4.2,2025-12-17 17:56:54.285465953,18775.71,No
CUST02838,2024-04-20,20,39,North,Basic,Annual,888.85,0.0,No,3,1,22.1,4.1,2025-11-19 18:53:38.720672417,17900.95,Yes
CUST02839,2023-10-02,26,18,Central,Basic,Quarterly,739.36,0.0,Yes,1,0,29.2,2.2,2025-12-18 12:16:07.755809607,19665.89,No
CUST02840,2023-07-09,29,47,East,Basic,Monthly,785.22,0.05,Yes,3,1,32.8,2.7,2025-12-20 11:53:42.871658920,22985.49,No
CUST02841,2025-05-30,7,30,East,Basic,Annual,651.81,0.0,Yes,0,1,42.7,3.4,2025-12-23 13:58:32.773932146,4016.41,No
CUST02842,2023-06-27,30,23,East,Standard,Monthly,1136.66,0.05,Yes,1,0,15.8,3.9,2025-11-22 20:30:23.394587352,33751.82,Yes
